run_accession,db,db_version,kma_version,run_date,total_readfragmentCount,refSequence,readCount,fragmentCount,mapScoreSum,refCoveredPositions,refConsensusSum,bpTotal,depthVariance,nucHighDepthVariance,depthMax,snpSum,insertSum,deletionSum,readCountAln,fragmentCountAln
SRR1027651,resfinder,20230206,1.4.7,2023-02-07,1187504894,aac(6')-IIa_1_M29695,9472,9451,2990,555,552,3181,5.24144,0,10,65,0,0,36,24
SRR1027651,resfinder,20230206,1.4.7,2023-02-07,1187504894,aac(6')-IIc_1_NC_012555,6866,6837,4406,582,582,4610,4.04186,0,12,68,0,0,50,32
SRR1027651,resfinder,20230206,1.4.7,2023-02-07,1187504894,aac(6')-Il_1_U13880,7378,7371,87,87,87,87,0.153616,0,1,0,0,0,1,1
SRR1027651,resfinder,20230206,1.4.7,2023-02-07,1187504894,aac(6')-Ip_1_Z54241,2046,2036,1327,466,463,1397,8.70553,19,16,21,2,0,26,21
SRR1027651,resfinder,20230206,1.4.7,2023-02-07,1187504894,aac(6')-Isa_1_AB116646,62933,62859,35,29,27,48,0.17118,19,2,1,2,0,2,2
SRR1027651,resfinder,20230206,1.4.7,2023-02-07,1187504894,aac(6')-Iu_1_AF031329,2029,2025,18,18,18,18,0.03915,18,1,0,0,0,1,1
SRR1027651,resfinder,20230206,1.4.7,2023-02-07,1187504894,aac(6')-Iw_1_AF031331,2889,2884,35,18,18,35,0.150164,17,2,0,0,0,2,2
SRR1027651,resfinder,20230206,1.4.7,2023-02-07,1187504894,aac(6')-Iz_1_AF140221,28000,27973,62,50,48,76,0.249995,26,2,2,2,0,3,3
SRR1027651,resfinder,20230206,1.4.7,2023-02-07,1187504894,aacA43_1_HQ247816,4929,4921,202,202,202,202,0.22988,0,1,0,0,0,2,1
SRR1027651,resfinder,20230206,1.4.7,2023-02-07,1187504894,aadA1_3_JQ414041,292,263,7226,448,447,7260,151.316,0,46,12,0,0,77,48
SRR1027651,resfinder,20230206,1.4.7,2023-02-07,1187504894,aadA1_4_JQ480156,192,191,179,179,179,179,0.1754,0,1,0,0,0,2,1
SRR1027651,resfinder,20230206,1.4.7,2023-02-07,1187504894,aadA1_5_JX185132,396,378,3664,457,457,3676,25.129,0,15,4,0,0,38,20
SRR1027651,resfinder,20230206,1.4.7,2023-02-07,1187504894,aadA10_1_U37105,9107,8897,46848,836,827,48826,61.3272,0,80,535,87,56,554,358
SRR1027651,resfinder,20230206,1.4.7,2023-02-07,1187504894,aadA10_2_AM087405,9,5,807,347,347,807,2.02653,0,5,0,0,0,9,5
SRR1027651,resfinder,20230206,1.4.7,2023-02-07,1187504894,aadA11_1_AY144590,835,804,9460,644,644,10140,542.997,34,126,168,54,16,178,150
SRR1027651,resfinder,20230206,1.4.7,2023-02-07,1187504894,aadA11_2_AJ567827,4922,4915,13,26,23,26,0.031751,26,1,3,0,0,1,1
SRR1027651,resfinder,20230206,1.4.7,2023-02-07,1187504894,aadA13_1_AY713504,6617,6576,8369,798,798,8387,9.24238,0,18,10,0,0,90,55
SRR1027651,resfinder,20230206,1.4.7,2023-02-07,1187504894,aadA16_1_EU675686,6500,6481,2793,832,827,2959,3.51004,0,8,54,0,1,35,25
SRR1027651,resfinder,20230206,1.4.7,2023-02-07,1187504894,aadA1b_1_M95287,378,370,1682,535,535,1685,3.24258,0,7,1,0,0,17,9
SRR1027651,resfinder,20230206,1.4.7,2023-02-07,1187504894,aadA2_1_NC_010870,14220,12015,508519,818,816,515561,9523.09,0,731,1481,522,744,5468,3300
SRR1027651,resfinder,20230206,1.4.7,2023-02-07,1187504894,aadA2_2_JQ364967,86,76,2348,450,450,2358,15.4465,12,15,4,0,0,24,14
SRR1027651,resfinder,20230206,1.4.7,2023-02-07,1187504894,aadA22_1_AM261837,135,135,12,19,19,19,0.023414,20,1,0,0,1,1,1
SRR1027651,resfinder,20230206,1.4.7,2023-02-07,1187504894,aadA24_1_AM711129,1884,1845,9560,780,780,9620,9.02735,2,22,22,0,0,105,67
SRR1027651,resfinder,20230206,1.4.7,2023-02-07,1187504894,aadA2b_1_D43625,417,414,126,127,126,127,0.13631,0,1,1,0,0,2,1
SRR1027651,resfinder,20230206,1.4.7,2023-02-07,1187504894,aadA3_1_AF047479,743,677,16270,437,437,16334,1154.4,0,109,26,0,0,175,110
SRR1027651,resfinder,20230206,1.4.7,2023-02-07,1187504894,aadA4_1_Z50802,6901,6895,542,378,375,554,0.766801,0,3,4,0,0,6,3
SRR1027651,resfinder,20230206,1.4.7,2023-02-07,1187504894,aadA5_1_AF137361,16696,16446,51424,789,786,52118,105.171,0,88,236,7,0,572,344
SRR1027651,resfinder,20230206,1.4.7,2023-02-07,1187504894,aadA6_1_AF140629,16458,16248,85730,846,845,96150,93367.5,45,1671,1800,778,1186,2021,1867
SRR1027651,resfinder,20230206,1.4.7,2023-02-07,1187504894,aadA7_1_AF224733,282,269,2872,331,325,2996,30.6489,0,18,42,0,0,31,18
SRR1027651,resfinder,20230206,1.4.7,2023-02-07,1187504894,aadA7_2_AB114632,10891,10834,10225,795,760,11577,29.3753,0,25,447,3,3,124,79
SRR1027651,resfinder,20230206,1.4.7,2023-02-07,1187504894,aadA8_1_AF326210,999,997,665,114,114,665,4.75333,0,7,0,0,0,7,6
SRR1027651,resfinder,20230206,1.4.7,2023-02-07,1187504894,aadA8b_1_AY139603,96,89,3521,569,566,3548,68.1637,39,33,11,0,0,43,36
SRR1027651,resfinder,20230206,1.4.7,2023-02-07,1187504894,aadK_1_M26879,5690,5678,398,202,201,404,0.721759,0,2,2,0,0,4,2
SRR1027651,resfinder,20230206,1.4.7,2023-02-07,1187504894,ampH_2_HQ586946,62349,62275,89,101,97,101,0.110904,0,1,4,0,0,1,1
SRR1027651,resfinder,20230206,1.4.7,2023-02-07,1187504894,ampS_1_X80276,17252,17231,371,367,348,459,0.475462,0,2,27,1,1,5,4
SRR1027651,resfinder,20230206,1.4.7,2023-02-07,1187504894,ant(2'')-Ia_1_X04555,1816,1812,523,345,345,523,0.821673,0,3,0,0,0,6,3
SRR1027651,resfinder,20230206,1.4.7,2023-02-07,1187504894,ant(2'')-Ia_16_HQ386848,11976,11955,2382,505,505,2388,4.28666,0,8,2,0,0,27,18
SRR1027651,resfinder,20230206,1.4.7,2023-02-07,1187504894,ant(2'')-Ia_20_AY139599,654,650,626,387,387,637,0.822346,0,3,5,0,0,7,4
SRR1027651,resfinder,20230206,1.4.7,2023-02-07,1187504894,ant(3'')-Ia_1_X02340,16253,15886,256766,958,957,294464,303395.0,0,1831,4847,2731,10105,3623,3317
SRR1027651,resfinder,20230206,1.4.7,2023-02-07,1187504894,ant(3'')-Ii-aac(6')-IId_1_AF453998,5342,5179,35810,1348,1339,36460,360.486,0,64,163,59,16,388,237
SRR1027651,resfinder,20230206,1.4.7,2023-02-07,1187504894,ant(4')-Ib_1_AJ506108,5292,5283,17,17,17,17,0.021563,17,1,0,0,0,1,1
SRR1027651,resfinder,20230206,1.4.7,2023-02-07,1187504894,ant(4')-IIa_1_M98270,18831,18813,17,17,17,17,0.021896,17,1,0,0,0,1,1
SRR1027651,resfinder,20230206,1.4.7,2023-02-07,1187504894,ant(6)-Ia_1_AF330699,7298,7270,2750,909,909,2840,2.71832,0,8,30,0,0,31,18
SRR1027651,resfinder,20230206,1.4.7,2023-02-07,1187504894,ant(6)-Ia_2_KF421157,2612,2601,1407,405,405,1455,4.18604,0,6,16,0,0,15,9
SRR1027651,resfinder,20230206,1.4.7,2023-02-07,1187504894,ant(6)-Ia_3_KF864551,8479,8452,2289,841,841,2292,1.4566,0,5,1,0,0,25,15
SRR1027651,resfinder,20230206,1.4.7,2023-02-07,1187504894,ant(6)-Ib_1_FN594949,10116,10092,1231,631,629,1243,1.48513,0,4,4,0,1,15,9
SRR1027651,resfinder,20230206,1.4.7,2023-02-07,1187504894,ant(9)-Ia_2_M69221,8397,8381,33,19,19,36,0.088949,19,2,1,0,0,2,2
SRR1027651,resfinder,20230206,1.4.7,2023-02-07,1187504894,aph(2'')-Ia_2_AP009486,22721,22660,3035,1385,1384,3089,1.48258,0,5,18,0,0,32,19
SRR1027651,resfinder,20230206,1.4.7,2023-02-07,1187504894,aph(2'')-Ia_3_AJ536195,169,168,228,194,194,228,0.204097,17,3,0,0,0,4,3
SRR1027651,resfinder,20230206,1.4.7,2023-02-07,1187504894,aph(2'')-Ie_1_AY743255,12050,12026,16,19,18,19,0.020532,19,1,1,0,0,1,1
SRR1027651,resfinder,20230206,1.4.7,2023-02-07,1187504894,aph(2'')-Ih_1_KF652096,12319,12292,51,17,17,51,0.167887,17,3,0,0,0,3,3
SRR1027651,resfinder,20230206,1.4.7,2023-02-07,1187504894,aph(3'')-Ib_2_AF024602,629,586,8705,483,483,8766,151.117,3,50,20,1,0,91,49
SRR1027651,resfinder,20230206,1.4.7,2023-02-07,1187504894,aph(3'')-Ib_3_AF321550,214,180,5345,242,242,5360,148.043,0,34,5,0,0,68,34
SRR1027651,resfinder,20230206,1.4.7,2023-02-07,1187504894,aph(3'')-Ib_4_AF313472,86,58,5291,594,594,5306,35.25,0,21,5,0,0,56,28
SRR1027651,resfinder,20230206,1.4.7,2023-02-07,1187504894,aph(3'')-Ib_5_AF321551,15490,14831,153841,804,804,156370,1543.58,0,265,821,46,18,1661,1038
SRR1027651,resfinder,20230206,1.4.7,2023-02-07,1187504894,aph(3'')-Ic_1_DQ336355,70128,70054,80,101,94,101,0.114595,0,1,7,0,0,1,1
SRR1027651,resfinder,20230206,1.4.7,2023-02-07,1187504894,aph(3')-Ia_1_V00359,610,608,202,202,202,202,0.186269,0,1,0,0,0,2,1
SRR1027651,resfinder,20230206,1.4.7,2023-02-07,1187504894,aph(3')-Ia_3_EF015636,1172,1171,202,202,202,202,0.186269,0,1,0,0,0,2,1
SRR1027651,resfinder,20230206,1.4.7,2023-02-07,1187504894,aph(3')-Ia_7_X62115,81,80,292,293,292,293,0.230138,0,1,1,0,0,3,2
SRR1027651,resfinder,20230206,1.4.7,2023-02-07,1187504894,aph(3')-Ib_2_AJ744860,13693,13668,604,543,543,604,0.341816,0,2,0,0,0,6,3
SRR1027651,resfinder,20230206,1.4.7,2023-02-07,1187504894,aph(3')-Id_1_Z48231,12728,12717,16,19,18,19,0.022742,19,1,1,0,0,1,1
SRR1027651,resfinder,20230206,1.4.7,2023-02-07,1187504894,aph(3')-IIc_1_AM743169,56296,56230,55,24,24,64,0.217665,22,3,2,1,0,3,3
SRR1027651,resfinder,20230206,1.4.7,2023-02-07,1187504894,aph(3')-III_1_M26832,442,439,593,356,355,596,1.0103,16,4,1,0,0,6,3
SRR1027651,resfinder,20230206,1.4.7,2023-02-07,1187504894,aph(3')-IIIa_1_AF330699,9272,9253,1330,674,660,1552,1.92979,0,5,74,0,0,17,11
SRR1027651,resfinder,20230206,1.4.7,2023-02-07,1187504894,aph(3')-IV_1_X03364,13405,13390,34,17,17,34,0.084328,17,2,0,0,0,2,2
SRR1027651,resfinder,20230206,1.4.7,2023-02-07,1187504894,aph(3')-Va_2_AB211959,101453,101347,17,17,17,17,0.020622,17,1,0,0,0,1,1
SRR1027651,resfinder,20230206,1.4.7,2023-02-07,1187504894,aph(3')-Vb_2_AJ744850,118311,118177,20,23,22,23,0.028094,23,1,1,0,0,1,1
SRR1027651,resfinder,20230206,1.4.7,2023-02-07,1187504894,aph(3')-VIIa_1_M29953,6904,6887,18,18,18,18,0.023333,18,1,0,0,0,1,1
SRR1027651,resfinder,20230206,1.4.7,2023-02-07,1187504894,aph(3')-XV_1_Y18050,23,22,304,186,184,313,0.64625,35,3,3,0,0,4,3
SRR1027651,resfinder,20230206,1.4.7,2023-02-07,1187504894,aph(3')-XV_2_GQ626879,9898,9886,2620,776,776,2652,1.65908,0,7,6,8,1,27,19
SRR1027651,resfinder,20230206,1.4.7,2023-02-07,1187504894,aph(4)-Ia_1_V01499,20145,20128,202,202,202,202,0.158119,0,1,0,0,0,2,1
SRR1027651,resfinder,20230206,1.4.7,2023-02-07,1187504894,aph(6)-Ia_1_AY971801,87304,87215,49,19,18,55,0.170699,19,3,2,0,0,3,3
SRR1027651,resfinder,20230206,1.4.7,2023-02-07,1187504894,aph(6)-Ib_1_X05648,149882,149709,18,18,18,18,0.019101,18,1,0,0,0,1,1
SRR1027651,resfinder,20230206,1.4.7,2023-02-07,1187504894,aph(6)-Id_1_M28829,20367,19583,182087,837,837,186604,2122.11,0,297,1442,119,23,2020,1260
SRR1027651,resfinder,20230206,1.4.7,2023-02-07,1187504894,aph(6)-Id_3_AB109805,488,449,12508,535,512,13078,573.283,21,98,177,17,3,134,96
SRR1027651,resfinder,20230206,1.4.7,2023-02-07,1187504894,aph(7'')-Ia_1_X03615,106577,106466,136,19,19,142,1.0869,17,8,2,0,0,8,8
SRR1027651,resfinder,20230206,1.4.7,2023-02-07,1187504894,aph(9)-Ia_2_CR628337,9391,9375,19,19,19,19,0.018768,19,1,0,0,0,1,1
SRR1027651,resfinder,20230206,1.4.7,2023-02-07,1187504894,ARR-2_1_HQ141279,121,113,2838,404,404,2846,32.2954,0,21,4,0,0,29,21
SRR1027651,resfinder,20230206,1.4.7,2023-02-07,1187504894,ARR-3_1_JF806499,70,67,805,267,267,808,3.40132,0,6,1,0,0,9,6
SRR1027651,resfinder,20230206,1.4.7,2023-02-07,1187504894,ARR-3_4_FM207631,3433,3403,7397,538,538,7623,43.4184,0,26,54,26,5,83,60
SRR1027651,resfinder,20230206,1.4.7,2023-02-07,1187504894,ARR-4_1_EF660562,5716,5705,440,239,203,767,3.16192,0,4,108,1,0,8,7
SRR1027651,resfinder,20230206,1.4.7,2023-02-07,1187504894,ARR-5_1_EF660563,5898,5892,17,17,17,17,0.036119,17,1,0,0,0,1,1
SRR1027651,resfinder,20230206,1.4.7,2023-02-07,1187504894,ARR-6_1_FM955585,3828,3817,2612,363,326,3486,36.777,0,17,291,1,0,36,30
SRR1027651,resfinder,20230206,1.4.7,2023-02-07,1187504894,ARR-6_2_FM897214,69,67,201,209,184,303,0.636493,0,2,34,0,0,3,2
SRR1027651,resfinder,20230206,1.4.7,2023-02-07,1187504894,ARR-6_3_JF922883,181,180,202,202,202,202,0.247075,0,1,0,0,0,2,1
SRR1027651,resfinder,20230206,1.4.7,2023-02-07,1187504894,ARR-7_1_FN397623,4840,4835,113,117,102,202,0.622351,0,2,22,4,5,2,2
SRR1027651,resfinder,20230206,1.4.7,2023-02-07,1187504894,blaACC-3_1_AF180958,12394,12377,51,17,17,51,0.133245,17,3,0,0,0,3,3
SRR1027651,resfinder,20230206,1.4.7,2023-02-07,1187504894,blaACI-1_1_AJ007350,15419,15341,33,33,33,33,0.037107,33,1,0,0,0,1,1
SRR1027651,resfinder,20230206,1.4.7,2023-02-07,1187504894,blaACT-2_1_AM076977,1572,1572,17,17,17,17,0.014614,17,1,0,0,0,1,1
SRR1027651,resfinder,20230206,1.4.7,2023-02-07,1187504894,blaACT-4_2_AJ311172,5206,5203,56,101,86,101,0.080365,101,1,15,0,0,1,1
SRR1027651,resfinder,20230206,1.4.7,2023-02-07,1187504894,blaAER-1_1_U14748,13069,12909,32480,915,872,40196,210.893,0,69,2570,8,3,431,291
SRR1027651,resfinder,20230206,1.4.7,2023-02-07,1187504894,blaB-3_2_AF189299,10379,10366,21,21,21,21,0.027216,21,1,0,0,0,1,1
SRR1027651,resfinder,20230206,1.4.7,2023-02-07,1187504894,blaBES-1_1_AF234999,31181,31140,652,509,498,742,0.691294,0,3,30,0,0,9,6
SRR1027651,resfinder,20230206,1.4.7,2023-02-07,1187504894,blaBKC_1_KP689347,95849,95738,111,120,108,156,0.250707,19,3,13,0,2,4,4
SRR1027651,resfinder,20230206,1.4.7,2023-02-07,1187504894,blaBKC-1_1_KP689347,96275,96157,47,73,64,73,0.071489,73,1,6,3,0,2,2
SRR1027651,resfinder,20230206,1.4.7,2023-02-07,1187504894,blaBRO-1_1_Z54180,14334,14312,66,19,19,72,0.290491,19,4,2,0,0,4,4
SRR1027651,resfinder,20230206,1.4.7,2023-02-07,1187504894,blaBRO-2_1_Z54181,675,675,101,101,101,101,0.095455,0,1,0,0,0,1,1
SRR1027651,resfinder,20230206,1.4.7,2023-02-07,1187504894,blaCARB-11_1_AY008290,1705,1696,1646,786,786,1646,1.02776,0,4,0,0,0,17,9
SRR1027651,resfinder,20230206,1.4.7,2023-02-07,1187504894,blaCARB-2_1_M69058,6,3,576,270,270,579,1.18377,0,3,1,0,0,6,3
SRR1027651,resfinder,20230206,1.4.7,2023-02-07,1187504894,blaCARB-4_1_U14749,4535,4524,754,540,540,755,0.615377,0,3,1,0,0,9,6
SRR1027651,resfinder,20230206,1.4.7,2023-02-07,1187504894,blaCARB-42_1_NG_048745,5107,5100,41,23,22,44,0.098272,23,2,1,0,0,2,2
SRR1027651,resfinder,20230206,1.4.7,2023-02-07,1187504894,blaCARB-7_1_AF409092,3277,3252,5159,840,837,5218,6.60174,0,11,21,0,0,56,35
SRR1027651,resfinder,20230206,1.4.7,2023-02-07,1187504894,blaCARB-9_1_AY248038,548,546,487,281,277,505,1.05058,22,4,6,0,0,5,4
SRR1027651,resfinder,20230206,1.4.7,2023-02-07,1187504894,blaCGB-1_1_EF672680,8718,8705,466,19,19,472,16.7523,17,27,2,0,0,27,27
SRR1027651,resfinder,20230206,1.4.7,2023-02-07,1187504894,blaCME-1_1_AJ006275,8754,8725,414,19,19,414,10.8389,17,24,0,0,0,24,24
SRR1027651,resfinder,20230206,1.4.7,2023-02-07,1187504894,blaCMH-3_1_KX192165,20053,20026,98,101,100,101,0.080365,101,1,1,0,0,1,1
SRR1027651,resfinder,20230206,1.4.7,2023-02-07,1187504894,blaCMY-10_1_AF381615,26142,26117,128,194,172,194,0.140335,0,1,22,0,0,3,3
SRR1027651,resfinder,20230206,1.4.7,2023-02-07,1187504894,blaCMY-114_1_KM087846,773,773,18,18,18,18,0.01546,18,1,0,0,0,1,1
SRR1027651,resfinder,20230206,1.4.7,2023-02-07,1187504894,blaCMY-75_1_JQ733572,12745,12731,17,17,17,17,0.014614,17,1,0,0,0,1,1
SRR1027651,resfinder,20230206,1.4.7,2023-02-07,1187504894,blaCMY-8b_1_DQ094251,6265,6257,239,240,216,336,0.401866,16,3,33,0,0,4,3
SRR1027651,resfinder,20230206,1.4.7,2023-02-07,1187504894,blaCMY-98_1_KC603538,10552,10537,147,22,21,175,1.34211,21,9,8,2,0,9,9
SRR1027651,resfinder,20230206,1.4.7,2023-02-07,1187504894,blaCTX-M-196_1_KY563769,42512,42475,16,19,18,19,0.021219,19,1,1,0,0,1,1
SRR1027651,resfinder,20230206,1.4.7,2023-02-07,1187504894,blaCTX-M-216_1_MH243352,61,61,17,17,17,17,0.01903,17,1,0,0,0,1,1
SRR1027651,resfinder,20230206,1.4.7,2023-02-07,1187504894,blaCTX-M-26_1_AY157676,9707,9694,16,19,18,19,0.021219,19,1,1,0,0,1,1
SRR1027651,resfinder,20230206,1.4.7,2023-02-07,1187504894,blaCTX-M-78_1_AM982522,19979,19961,82,80,67,152,0.307792,72,2,22,1,0,2,2
SRR1027651,resfinder,20230206,1.4.7,2023-02-07,1187504894,blaEBR-1_1_AF416700,8265,8252,87,19,19,87,0.588008,17,5,0,0,0,5,5
SRR1027651,resfinder,20230206,1.4.7,2023-02-07,1187504894,blaFAR-1_1_AF024601,160651,160475,313,26,24,384,6.52244,26,16,21,2,0,16,16
SRR1027651,resfinder,20230206,1.4.7,2023-02-07,1187504894,blaFRI-5_1_MH208723,5580,5577,17,17,17,17,0.018716,17,1,0,0,0,1,1
SRR1027651,resfinder,20230206,1.4.7,2023-02-07,1187504894,blaGES-1_1_HQ170511,8735,8178,131382,864,864,131847,1377.91,0,229,172,10,2,1471,923
SRR1027651,resfinder,20230206,1.4.7,2023-02-07,1187504894,blaGES-10_1_FJ820124,165,164,101,101,101,101,0.103233,0,1,0,0,0,1,1
SRR1027651,resfinder,20230206,1.4.7,2023-02-07,1187504894,blaGES-13_1_GU169702,10,5,1007,326,326,1010,3.08487,0,5,1,0,0,10,5
SRR1027651,resfinder,20230206,1.4.7,2023-02-07,1187504894,blaGES-16_1_HM173356,321,319,316,218,218,316,0.458826,0,2,0,0,0,4,2
SRR1027651,resfinder,20230206,1.4.7,2023-02-07,1187504894,blaGES-2_1_AF326355,280,267,2519,503,503,2528,11.057,12,13,3,0,0,26,13
SRR1027651,resfinder,20230206,1.4.7,2023-02-07,1187504894,blaGES-21_1_JQ772478,481,478,190,193,192,193,0.173481,0,1,1,0,0,2,1
SRR1027651,resfinder,20230206,1.4.7,2023-02-07,1187504894,blaGES-22_1_JX023441,1273,1271,183,107,107,189,0.360713,0,2,2,0,0,2,2
SRR1027651,resfinder,20230206,1.4.7,2023-02-07,1187504894,blaGES-23_1_KF179354,136404,136245,17,17,17,17,0.019355,17,1,0,0,0,1,1
SRR1027651,resfinder,20230206,1.4.7,2023-02-07,1187504894,blaGES-4_1_AB116723,816,813,101,101,101,101,0.103233,0,1,0,0,0,1,1
SRR1027651,resfinder,20230206,1.4.7,2023-02-07,1187504894,blaGES-5_1_DQ236171,363,298,12844,548,548,12892,275.17,8,68,18,0,0,130,65
SRR1027651,resfinder,20230206,1.4.7,2023-02-07,1187504894,blaGES-7_1_HM453325,282,254,5378,480,480,5403,60.5966,0,28,9,0,0,55,28
SRR1027651,resfinder,20230206,1.4.7,2023-02-07,1187504894,blaGES-9_1_AY920928,274,269,1105,304,304,1111,4.07221,0,7,2,0,0,11,6
SRR1027651,resfinder,20230206,1.4.7,2023-02-07,1187504894,blaHERA-1_1_AF311385,23281,23242,53,19,19,53,0.173863,17,3,0,0,0,3,3
SRR1027651,resfinder,20230206,1.4.7,2023-02-07,1187504894,blaHERA-6_1_AJ536090,3159,3153,28,21,21,42,0.093905,22,2,0,0,2,2,2
SRR1027651,resfinder,20230206,1.4.7,2023-02-07,1187504894,blaIMI-5_1_KX858825,6682,6672,17,17,17,17,0.018966,17,1,0,0,0,1,1
SRR1027651,resfinder,20230206,1.4.7,2023-02-07,1187504894,blaIMP-31_1_KF148593,4808,4744,13631,738,732,14003,19.3774,0,29,124,0,0,154,94
SRR1027651,resfinder,20230206,1.4.7,2023-02-07,1187504894,blaIMP-38_1_HQ875573,2987,2976,58,58,58,58,0.072146,58,1,0,0,0,1,1
SRR1027651,resfinder,20230206,1.4.7,2023-02-07,1187504894,blaIMP-4_1_DQ307573,203,203,17,17,17,17,0.022416,17,1,0,0,0,1,1
SRR1027651,resfinder,20230206,1.4.7,2023-02-07,1187504894,blaIMP-55_1_KT935306,5581,5559,16,19,18,19,0.024984,19,1,1,0,0,1,1
SRR1027651,resfinder,20230206,1.4.7,2023-02-07,1187504894,blaIMP-68_1_MF669572,3361,3358,51,17,17,51,0.202541,17,3,0,0,0,3,3
SRR1027651,resfinder,20230206,1.4.7,2023-02-07,1187504894,blaIMP-73_1_MH021848,3079,3073,182,182,182,182,0.185288,0,1,0,0,0,2,1
SRR1027651,resfinder,20230206,1.4.7,2023-02-07,1187504894,blaIMP-74_1_MH243349,5211,5201,59,25,23,71,0.27287,23,3,4,0,0,3,3
SRR1027651,resfinder,20230206,1.4.7,2023-02-07,1187504894,blaIND-1_1_AF099139,9061,9040,85,17,17,85,0.576341,17,5,0,0,0,5,5
SRR1027651,resfinder,20230206,1.4.7,2023-02-07,1187504894,blaIND-10_1_GU206353,4873,4867,223,19,19,226,3.91536,17,13,1,0,0,13,13
SRR1027651,resfinder,20230206,1.4.7,2023-02-07,1187504894,blaIND-5_1_AY504627,5747,5741,34,17,17,34,0.092215,17,2,0,0,0,2,2
SRR1027651,resfinder,20230206,1.4.7,2023-02-07,1187504894,blaIND-9_1_GU186045,5508,5479,119,17,17,119,1.12963,17,7,0,0,0,7,7
SRR1027651,resfinder,20230206,1.4.7,2023-02-07,1187504894,blaKPC-37_1_MH718730,37465,37421,150,150,150,150,0.141145,0,1,0,0,0,2,1
SRR1027651,resfinder,20230206,1.4.7,2023-02-07,1187504894,blaL1_3_EF126059,70363,70292,69,18,18,69,0.307503,17,4,0,0,0,4,4
SRR1027651,resfinder,20230206,1.4.7,2023-02-07,1187504894,blaLCR-1_1_X56809,1822,1793,5382,783,783,5545,11.1657,0,16,55,0,0,60,40
SRR1027651,resfinder,20230206,1.4.7,2023-02-07,1187504894,blaLEN1_1_X04515,2946,2943,49,19,19,55,0.18738,19,3,2,0,0,3,3
SRR1027651,resfinder,20230206,1.4.7,2023-02-07,1187504894,blaLEN26_1_JQ067123,21274,21252,33,19,19,36,0.079553,19,2,1,0,0,2,2
SRR1027651,resfinder,20230206,1.4.7,2023-02-07,1187504894,blaLEN4_1_AY130287,65379,65302,908,27,27,971,54.7932,20,51,19,2,0,51,51
SRR1027651,resfinder,20230206,1.4.7,2023-02-07,1187504894,blaLEN8_1_AJ635424,1764,1760,96,20,20,96,0.588491,19,5,0,0,0,5,5
SRR1027651,resfinder,20230206,1.4.7,2023-02-07,1187504894,blaLUT-1_1_AY695112,14310,14296,17,17,17,17,0.018716,17,1,0,0,0,1,1
SRR1027651,resfinder,20230206,1.4.7,2023-02-07,1187504894,blaMAL-1_1_AJ277209,15663,15638,200,200,200,200,0.172429,0,1,0,0,0,2,1
SRR1027651,resfinder,20230206,1.4.7,2023-02-07,1187504894,blaMIR-3_1_AY743435,19340,19324,357,350,347,369,0.251471,19,2,4,0,0,6,4
SRR1027651,resfinder,20230206,1.4.7,2023-02-07,1187504894,blaMOX-3_1_EU515248,824,822,199,202,201,202,0.144898,0,1,1,0,0,2,1
SRR1027651,resfinder,20230206,1.4.7,2023-02-07,1187504894,blaMOX-5_1_GQ152600,21209,21179,239,239,239,239,0.164423,0,1,0,0,0,3,2
SRR1027651,resfinder,20230206,1.4.7,2023-02-07,1187504894,blaMOX-6_1_GQ152601,46707,46648,145,188,175,188,0.136562,0,1,12,1,1,2,2
SRR1027651,resfinder,20230206,1.4.7,2023-02-07,1187504894,blaMOX-7_1_GQ152602,8415,8402,253,292,279,292,0.189224,0,1,13,0,0,3,2
SRR1027651,resfinder,20230206,1.4.7,2023-02-07,1187504894,blaMUS-1_1_AF441286,5052,5047,17,17,17,17,0.022416,17,1,0,0,0,1,1
SRR1027651,resfinder,20230206,1.4.7,2023-02-07,1187504894,blaNDM-8_1_AB744718,34608,34561,56,24,24,62,0.210666,19,3,2,0,0,3,3
SRR1027651,resfinder,20230206,1.4.7,2023-02-07,1187504894,blaNPS_1_AY027589,7244,7157,16095,783,781,16319,21.5407,0,30,76,0,0,178,111
SRR1027651,resfinder,20230206,1.4.7,2023-02-07,1187504894,blaOCH-2_1_AJ295340,25271,25225,71,101,93,101,0.07869,103,1,6,2,2,1,1
SRR1027651,resfinder,20230206,1.4.7,2023-02-07,1187504894,blaOKP-A-11_1_AM850915,1052,1049,355,303,303,355,0.3631,0,2,0,0,0,4,2
SRR1027651,resfinder,20230206,1.4.7,2023-02-07,1187504894,blaOKP-B-16_1_AM850918,1310,1306,136,136,136,136,0.133006,0,1,0,0,0,2,1
SRR1027651,resfinder,20230206,1.4.7,2023-02-07,1187504894,blaOKP-B-8_1_AM051157,33695,33663,53,87,77,87,0.090835,0,1,9,1,1,2,2
SRR1027651,resfinder,20230206,1.4.7,2023-02-07,1187504894,blaOXA-10_1_J03427,7727,6518,276481,801,801,283062,1560.37,0,451,2180,63,20,3065,1864
SRR1027651,resfinder,20230206,1.4.7,2023-02-07,1187504894,blaOXA-101_1_AM412777,4323,3514,180837,801,800,183342,691.84,0,288,860,11,6,1954,1157
SRR1027651,resfinder,20230206,1.4.7,2023-02-07,1187504894,blaOXA-114d_1_HM104633,58758,58686,154,24,24,163,1.64603,17,9,3,0,0,9,9
